"","president","speech_year","month","avg_sentiment","avg_approval"
"741","FRANKLIN D. ROOSEVELT",1944,1944-06-01,0.503146258503401,NA
"742","FRANKLIN D. ROOSEVELT",1944,1944-07-01,0.930952380952382,NA
"743","FRANKLIN D. ROOSEVELT",1944,1944-08-01,0.506593406593407,NA
"744","FRANKLIN D. ROOSEVELT",1944,1944-09-01,0.344642857142857,NA
"745","FRANKLIN D. ROOSEVELT",1944,1944-10-01,0.425961538461538,NA
"746","FRANKLIN D. ROOSEVELT",1944,1944-11-01,0.550375939849624,NA
"747","FRANKLIN D. ROOSEVELT",1944,1944-12-01,0.276190476190476,NA
"748","FRANKLIN D. ROOSEVELT",1945,1945-01-01,0.550974025974026,NA
"749","FRANKLIN D. ROOSEVELT",1945,1945-02-01,0.330612244897959,NA
"750","FRANKLIN D. ROOSEVELT",1945,1945-03-01,0.46574074074074,NA
"751","FRANKLIN D. ROOSEVELT",1945,1945-04-01,0.468253968253969,NA
"752","FRANKLIN PIERCE",1853,1853-03-01,0.56547619047619,NA
"753","FRANKLIN PIERCE",1853,1853-04-01,0,NA
"754","FRANKLIN PIERCE",1853,1853-12-01,1.21111111111111,NA
"755","FRANKLIN PIERCE",1854,1854-01-01,0.5,NA
"756","FRANKLIN PIERCE",1854,1854-02-01,0.75,NA
"757","FRANKLIN PIERCE",1854,1854-03-01,0.875757575757576,NA
"758","FRANKLIN PIERCE",1854,1854-04-01,1,NA
"759","FRANKLIN PIERCE",1854,1854-05-01,0.26,NA
"760","FRANKLIN PIERCE",1854,1854-06-01,1,NA
"761","FRANKLIN PIERCE",1854,1854-07-01,0.62962962962963,NA
"762","FRANKLIN PIERCE",1854,1854-08-01,0.6,NA
"763","FRANKLIN PIERCE",1854,1854-12-01,0.828395061728395,NA
"764","FRANKLIN PIERCE",1855,1855-01-01,0.909090909090909,NA
"765","FRANKLIN PIERCE",1855,1855-02-01,0.611111111111111,NA
"766","FRANKLIN PIERCE",1855,1855-03-01,0.616666666666667,NA
"767","FRANKLIN PIERCE",1855,1855-07-01,1.5,NA
"768","FRANKLIN PIERCE",1855,1855-12-01,0.800925925925926,NA
"769","FRANKLIN PIERCE",1856,1856-01-01,0.846938775510204,NA
"770","FRANKLIN PIERCE",1856,1856-02-01,0.925925925925926,NA
"771","FRANKLIN PIERCE",1856,1856-03-01,0.972222222222222,NA
"772","FRANKLIN PIERCE",1856,1856-04-01,0.785714285714286,NA
"773","FRANKLIN PIERCE",1856,1856-05-01,0.820512820512821,NA
"774","FRANKLIN PIERCE",1856,1856-06-01,0.5,NA
"775","FRANKLIN PIERCE",1856,1856-07-01,0.675,NA
"776","FRANKLIN PIERCE",1856,1856-08-01,0.377777777777778,NA
"777","FRANKLIN PIERCE",1856,1856-12-01,1.08333333333333,NA
"778","FRANKLIN PIERCE",1857,1857-01-01,0.343333333333333,NA
"779","FRANKLIN PIERCE",1857,1857-02-01,0.729166666666667,NA
"780","FRANKLIN PIERCE",1857,1857-03-01,1.25,NA
"781","GEORGE BUSH",1989,1989-01-01,0.794957983193277,NA
"782","GEORGE BUSH",1989,1989-02-01,0.624968876439465,NA
"783","GEORGE BUSH",1989,1989-03-01,0.498983886483886,NA
"784","GEORGE BUSH",1989,1989-04-01,0.541329137018792,NA
"785","GEORGE BUSH",1989,1989-05-01,0.585141594516595,NA
"786","GEORGE BUSH",1989,1989-06-01,0.612207602339181,NA
"787","GEORGE BUSH",1989,1989-07-01,0.572111713883866,NA
"788","GEORGE BUSH",1989,1989-08-01,0.53504556143445,NA
"789","GEORGE BUSH",1989,1989-09-01,0.522039072039072,NA
"790","GEORGE BUSH",1989,1989-10-01,0.546467861071821,NA
"791","GEORGE BUSH",1989,1989-11-01,0.650514694326575,NA
"792","GEORGE BUSH",1989,1989-12-01,0.627789623312012,NA
"793","GEORGE BUSH",1990,1990-01-01,0.557446311858077,NA
"794","GEORGE BUSH",1990,1990-02-01,0.742297762478485,NA
"795","GEORGE BUSH",1990,1990-03-01,0.59348000803697,NA
"796","GEORGE BUSH",1990,1990-04-01,0.68994708994709,NA
"797","GEORGE BUSH",1990,1990-05-01,0.672862103174603,NA
"798","GEORGE BUSH",1990,1990-06-01,0.864324960753532,NA
"799","GEORGE BUSH",1990,1990-07-01,0.708508977361436,NA
"800","GEORGE BUSH",1990,1990-08-01,0.324420024420024,NA
"801","GEORGE BUSH",1990,1990-09-01,0.479838401223943,NA
"802","GEORGE BUSH",1990,1990-10-01,0.609548834548835,NA
"803","GEORGE BUSH",1990,1990-11-01,0.521270396270396,NA
"804","GEORGE BUSH",1990,1990-12-01,0.557386521860206,NA
"805","GEORGE BUSH",1991,1991-01-01,0.51297619047619,NA
"806","GEORGE BUSH",1991,1991-02-01,0.661762311762312,NA
"807","GEORGE BUSH",1991,1991-03-01,0.667024299431707,NA
"808","GEORGE BUSH",1991,1991-04-01,0.546441102756892,NA
"809","GEORGE BUSH",1991,1991-05-01,0.669981812169312,NA
"810","GEORGE BUSH",1991,1991-06-01,0.595290735341756,NA
"811","GEORGE BUSH",1991,1991-07-01,0.471879133597883,NA
"812","GEORGE BUSH",1991,1991-08-01,0.485119047619048,NA
"813","GEORGE BUSH",1991,1991-09-01,0.654171390778534,NA
"814","GEORGE BUSH",1991,1991-10-01,0.415324135884884,NA
"815","GEORGE BUSH",1991,1991-11-01,0.587526295658826,NA
"816","GEORGE BUSH",1991,1991-12-01,0.753082139004469,NA
"817","GEORGE BUSH",1992,1992-01-01,0.622619047619048,NA
"818","GEORGE BUSH",1992,1992-02-01,0.798643113159242,NA
"819","GEORGE BUSH",1992,1992-03-01,0.787746512746513,NA
"820","GEORGE BUSH",1992,1992-04-01,0.74297410192147,NA
"821","GEORGE BUSH",1992,1992-05-01,0.594501678876679,NA
"822","GEORGE BUSH",1992,1992-06-01,0.67466506480268,NA
"823","GEORGE BUSH",1992,1992-07-01,0.644801587301587,NA
"824","GEORGE BUSH",1992,1992-08-01,0.649632569077014,NA
"825","GEORGE BUSH",1992,1992-09-01,0.712965777327479,NA
"826","GEORGE BUSH",1992,1992-10-01,0.604250700280112,NA
"827","GEORGE BUSH",1992,1992-11-01,0.490873015873016,NA
"828","GEORGE BUSH",1992,1992-12-01,0.693183940242764,NA
"829","GEORGE BUSH",1993,1993-01-01,0.839484126984127,NA
"830","GEORGE W. BUSH",2001,2001-01-01,0.553604497354497,NA
"831","GEORGE W. BUSH",2001,2001-02-01,0.440445269016698,0.583333333333333
"832","GEORGE W. BUSH",2001,2001-03-01,0.512610229276896,0.573333333333333
"833","GEORGE W. BUSH",2001,2001-04-01,0.587267080745342,0.605
"834","GEORGE W. BUSH",2001,2001-05-01,0.545315976858033,0.546666666666667
"835","GEORGE W. BUSH",2001,2001-06-01,0.473564753004005,0.5225
"836","GEORGE W. BUSH",2001,2001-07-01,0.647920252438325,0.56
"837","GEORGE W. BUSH",2001,2001-08-01,0.55290375409423,0.56
"838","GEORGE W. BUSH",2001,2001-09-01,0.295997732426304,0.75
"839","GEORGE W. BUSH",2001,2001-10-01,0.429537771898883,0.88
"840","GEORGE W. BUSH",2001,2001-11-01,0.385956595027391,0.86
"841","GEORGE W. BUSH",2001,2001-12-01,0.432567049808429,0.85
"842","GEORGE W. BUSH",2002,2002-01-01,0.392595818815331,0.83
"843","GEORGE W. BUSH",2002,2002-02-01,0.485337301587302,0.81
"844","GEORGE W. BUSH",2002,2002-03-01,0.272919167667067,0.784
"845","GEORGE W. BUSH",2002,2002-04-01,0.397253787878788,0.755
"846","GEORGE W. BUSH",2002,2002-05-01,0.471273712737127,0.756666666666667
"847","GEORGE W. BUSH",2002,2002-06-01,0.319590846047157,0.7275
"848","GEORGE W. BUSH",2002,2002-07-01,0.345960317460317,0.706
"849","GEORGE W. BUSH",2002,2002-08-01,0.320745798319328,0.65
"850","GEORGE W. BUSH",2002,2002-09-01,0.330716902145473,0.668
"851","GEORGE W. BUSH",2002,2002-10-01,0.281424079065588,0.645
"852","GEORGE W. BUSH",2002,2002-11-01,0.441427141427141,0.67
"853","GEORGE W. BUSH",2002,2002-12-01,0.564730802230802,0.623333333333333
"854","GEORGE W. BUSH",2003,2003-01-01,0.461434108527132,0.596666666666667
"855","GEORGE W. BUSH",2003,2003-02-01,0.412693259121831,0.5825
"856","GEORGE W. BUSH",2003,2003-03-01,0.336728395061728,0.648
"857","GEORGE W. BUSH",2003,2003-04-01,0.602860235003092,0.695
"858","GEORGE W. BUSH",2003,2003-05-01,0.49924795186892,0.656666666666667
"859","GEORGE W. BUSH",2003,2003-06-01,0.611120028535759,0.593333333333333
"860","GEORGE W. BUSH",2003,2003-07-01,0.496770516717325,0.605
"861","GEORGE W. BUSH",2003,2003-08-01,0.366388888888889,0.595
"862","GEORGE W. BUSH",2003,2003-09-01,0.410429067460317,0.505
"863","GEORGE W. BUSH",2003,2003-10-01,0.462698412698413,0.56
"864","GEORGE W. BUSH",2003,2003-11-01,0.508145363408521,0.515
"865","GEORGE W. BUSH",2003,2003-12-01,0.578710971568114,0.585
"866","GEORGE W. BUSH",2004,2004-01-01,0.377952380952381,0.555
"867","GEORGE W. BUSH",2004,2004-02-01,0.340192743764172,0.513333333333333
"868","GEORGE W. BUSH",2004,2004-03-01,0.413386243386243,0.516666666666667
"869","GEORGE W. BUSH",2004,2004-04-01,0.453226817042606,0.51
"870","GEORGE W. BUSH",2004,2004-05-01,0.354202935654548,0.466666666666667
"871","GEORGE W. BUSH",2004,2004-06-01,0.628039759593158,0.49
"872","GEORGE W. BUSH",2004,2004-07-01,0.484267324816105,0.47
"873","GEORGE W. BUSH",2004,2004-08-01,0.269192406692407,0.5
"874","GEORGE W. BUSH",2004,2004-09-01,0.426713723837618,0.516666666666667
"875","GEORGE W. BUSH",2004,2004-10-01,0.306793272864701,0.486666666666667
"876","GEORGE W. BUSH",2004,2004-11-01,0.510268959435626,0.53
"877","GEORGE W. BUSH",2004,2004-12-01,0.528427128427128,0.505
"878","GEORGE W. BUSH",2005,2005-01-01,0.599908925318761,0.51
"879","GEORGE W. BUSH",2005,2005-02-01,0.511533704390847,0.52
"880","GEORGE W. BUSH",2005,2005-03-01,0.516029510395708,0.515
"881","GEORGE W. BUSH",2005,2005-04-01,0.609286745001031,0.4775
"882","GEORGE W. BUSH",2005,2005-05-01,0.572039072039072,0.473333333333333
"883","GEORGE W. BUSH",2005,2005-06-01,0.638104466592839,0.45
"884","GEORGE W. BUSH",2005,2005-07-01,0.761758870214753,0.48
"885","GEORGE W. BUSH",2005,2005-08-01,0.436084054834055,0.43
"886","GEORGE W. BUSH",2005,2005-09-01,0.505220372938819,0.435
"887","GEORGE W. BUSH",2005,2005-10-01,0.526029856386999,0.4
"888","GEORGE W. BUSH",2005,2005-11-01,0.547042218949435,0.38
"889","GEORGE W. BUSH",2005,2005-12-01,0.369555555555556,0.4225
"890","GEORGE W. BUSH",2006,2006-01-01,0.604419813902572,0.43
"891","GEORGE W. BUSH",2006,2006-02-01,0.562375992063492,0.396666666666667
"892","GEORGE W. BUSH",2006,2006-03-01,0.603427128427128,0.365
"893","GEORGE W. BUSH",2006,2006-04-01,0.655675526024363,0.356666666666667
"894","GEORGE W. BUSH",2006,2006-05-01,0.499537612146308,0.32
"895","GEORGE W. BUSH",2006,2006-06-01,0.649911816578483,0.37
"896","GEORGE W. BUSH",2006,2006-07-01,0.606285714285714,0.39
"897","GEORGE W. BUSH",2006,2006-08-01,0.537280328798186,0.395
"898","GEORGE W. BUSH",2006,2006-09-01,0.64020618556701,0.415
"899","GEORGE W. BUSH",2006,2006-10-01,0.485938903863432,0.37
"900","GEORGE W. BUSH",2006,2006-11-01,0.652057954964932,0.355
"901","GEORGE W. BUSH",2006,2006-12-01,0.633018609742748,0.365
"902","GEORGE W. BUSH",2007,2007-01-01,0.552445887445887,0.355
"903","GEORGE W. BUSH",2007,2007-02-01,0.631506849315068,0.345
"904","GEORGE W. BUSH",2007,2007-03-01,0.621156052782559,0.34
"905","GEORGE W. BUSH",2007,2007-04-01,0.660808270676692,0.37
"906","GEORGE W. BUSH",2007,2007-05-01,0.491138929798724,0.335
"907","GEORGE W. BUSH",2007,2007-06-01,0.622440087145969,0.32
"908","GEORGE W. BUSH",2007,2007-07-01,0.601281550871715,0.3
"909","GEORGE W. BUSH",2007,2007-08-01,0.422567287784679,0.33
"910","GEORGE W. BUSH",2007,2007-09-01,0.522972265829409,0.345
"911","GEORGE W. BUSH",2007,2007-10-01,0.457819264069264,0.32
"912","GEORGE W. BUSH",2007,2007-11-01,0.57070757880617,0.323333333333333
"913","GEORGE W. BUSH",2007,2007-12-01,0.659393601190476,0.345
"914","GEORGE W. BUSH",2008,2008-01-01,0.627880485527544,0.333333333333333
"915","GEORGE W. BUSH",2008,2008-02-01,0.606357388316151,0.32
"916","GEORGE W. BUSH",2008,2008-03-01,0.601572039072039,0.32
"917","GEORGE W. BUSH",2008,2008-04-01,0.710141509433962,0.28
"918","GEORGE W. BUSH",2008,2008-05-01,0.405884109916368,0.28
"919","GEORGE W. BUSH",2008,2008-06-01,0.571777950310559,0.29
"920","GEORGE W. BUSH",2008,2008-07-01,0.462597950572634,0.315
"921","GEORGE W. BUSH",2008,2008-08-01,0.496386800334169,0.31
"922","GEORGE W. BUSH",2008,2008-09-01,0.545602526724976,0.3
"923","GEORGE W. BUSH",2008,2008-10-01,0.562437996031746,0.265
"924","GEORGE W. BUSH",2008,2008-11-01,0.493692564745196,0.285
"925","GEORGE W. BUSH",2008,2008-12-01,0.529076479076479,0.305
"926","GEORGE W. BUSH",2009,2009-01-01,0.468171866447729,0.34
"927","GEORGE WASHINGTON",1789,1789-09-01,1.5,NA
"928","GEORGE WASHINGTON",1789,1789-10-01,1,NA
"929","GEORGE WASHINGTON",1790,1790-01-01,0.370833333333333,NA
"930","GEORGE WASHINGTON",1790,1790-02-01,1.025,NA
"931","GEORGE WASHINGTON",1790,1790-03-01,1.125,NA
"932","GEORGE WASHINGTON",1790,1790-04-01,0.25,NA
"933","GEORGE WASHINGTON",1790,1790-05-01,0.666666666666667,NA
"934","GEORGE WASHINGTON",1790,1790-06-01,1.25,NA
"935","GEORGE WASHINGTON",1790,1790-08-01,0.45,NA
"936","GEORGE WASHINGTON",1790,1790-12-01,0.72,NA
"937","GEORGE WASHINGTON",1791,1791-01-01,0.986111111111111,NA
"938","GEORGE WASHINGTON",1791,1791-02-01,1.18333333333333,NA
"939","GEORGE WASHINGTON",1791,1791-03-01,0.666666666666667,NA
"940","GEORGE WASHINGTON",1791,1791-10-01,0.169444444444445,NA
"941","GEORGE WASHINGTON",1791,1791-11-01,1.33333333333333,NA
"942","GEORGE WASHINGTON",1791,1791-12-01,0.8,NA
"943","GEORGE WASHINGTON",1792,1792-01-01,0.666666666666667,NA
"944","GEORGE WASHINGTON",1792,1792-03-01,1.26666666666667,NA
"945","GEORGE WASHINGTON",1792,1792-04-01,1.33333333333333,NA
"946","GEORGE WASHINGTON",1792,1792-05-01,1.25,NA
"947","GEORGE WASHINGTON",1792,1792-09-01,0,NA
"948","GEORGE WASHINGTON",1792,1792-11-01,0.516666666666667,NA
"949","GEORGE WASHINGTON",1792,1792-12-01,-0.266666666666667,NA
"950","GEORGE WASHINGTON",1793,1793-01-01,1,NA
"951","GEORGE WASHINGTON",1793,1793-02-01,0.9,NA
"952","GEORGE WASHINGTON",1793,1793-03-01,0,NA
"953","GEORGE WASHINGTON",1793,1793-04-01,0.6,NA
"954","GEORGE WASHINGTON",1793,1793-12-01,0.518367346938776,NA
"955","GEORGE WASHINGTON",1794,1794-01-01,0.425,NA
"956","GEORGE WASHINGTON",1794,1794-02-01,1,NA
"957","GEORGE WASHINGTON",1794,1794-03-01,0.2,NA
"958","GEORGE WASHINGTON",1794,1794-04-01,1,NA
"959","GEORGE WASHINGTON",1794,1794-05-01,0.533333333333333,NA
"960","GEORGE WASHINGTON",1794,1794-06-01,0,NA
"961","GEORGE WASHINGTON",1794,1794-08-01,0,NA
"962","GEORGE WASHINGTON",1794,1794-09-01,0,NA
"963","GEORGE WASHINGTON",1794,1794-11-01,0.0142857142857142,NA
"964","GEORGE WASHINGTON",1794,1794-12-01,1,NA
"965","GEORGE WASHINGTON",1795,1795-01-01,0.2,NA
"966","GEORGE WASHINGTON",1795,1795-02-01,0.541666666666667,NA
"967","GEORGE WASHINGTON",1795,1795-03-01,2,NA
"968","GEORGE WASHINGTON",1795,1795-06-01,0.45,NA
"969","GEORGE WASHINGTON",1795,1795-07-01,-0.5,NA
"970","GEORGE WASHINGTON",1795,1795-12-01,0.686666666666667,NA
"971","GEORGE WASHINGTON",1796,1796-01-01,0.8,NA
"972","GEORGE WASHINGTON",1796,1796-02-01,1,NA
"973","GEORGE WASHINGTON",1796,1796-03-01,0.638888888888889,NA
"974","GEORGE WASHINGTON",1796,1796-04-01,1.08333333333333,NA
"975","GEORGE WASHINGTON",1796,1796-05-01,0.833333333333333,NA
"976","GEORGE WASHINGTON",1796,1796-09-01,0.571428571428571,NA
"977","GEORGE WASHINGTON",1796,1796-12-01,0.2,NA
"978","GEORGE WASHINGTON",1797,1797-01-01,1.33333333333333,NA
"979","GEORGE WASHINGTON",1797,1797-02-01,0.6,NA
"980","GEORGE WASHINGTON",1797,1797-03-01,1.5,NA
"981","GERALD FORD",1974,1974-08-01,0.755660835762877,NA
"982","GERALD FORD",1974,1974-09-01,0.749808758844903,NA
"983","GERALD FORD",1974,1974-10-01,0.630403726708075,NA
"984","GERALD FORD",1974,1974-11-01,0.773791486291486,NA
"985","GERALD FORD",1974,1974-12-01,0.788299319727891,NA
"986","GERALD FORD",1975,1975-01-01,0.668547722119151,NA
"987","GERALD FORD",1975,1975-02-01,0.594129318394024,NA
"988","GERALD FORD",1975,1975-03-01,0.564298515104967,NA
"989","GERALD FORD",1975,1975-04-01,0.75368558382257,NA
"990","GERALD FORD",1975,1975-05-01,0.747987528344671,NA
"991","GERALD FORD",1975,1975-06-01,0.937485481997677,NA
"992","GERALD FORD",1975,1975-07-01,1.046735395189,NA
"993","GERALD FORD",1975,1975-08-01,0.804051796157059,NA
"994","GERALD FORD",1975,1975-09-01,0.839349847683181,NA
"995","GERALD FORD",1975,1975-10-01,0.899076048329779,NA
"996","GERALD FORD",1975,1975-11-01,0.886309523809524,NA
"997","GERALD FORD",1975,1975-12-01,0.638225108225108,NA
"998","GERALD FORD",1976,1976-01-01,0.60215977101223,NA
"999","GERALD FORD",1976,1976-02-01,0.701625396825397,NA
"1000","GERALD FORD",1976,1976-03-01,0.792423325262308,NA
"1001","GERALD FORD",1976,1976-04-01,0.772060359231412,NA
"1002","GERALD FORD",1976,1976-05-01,0.764439876670092,NA
"1003","GERALD FORD",1976,1976-06-01,0.644883040935672,NA
"1004","GERALD FORD",1976,1976-07-01,0.81109243697479,NA
"1005","GERALD FORD",1976,1976-08-01,0.915907522429262,NA
"1006","GERALD FORD",1976,1976-09-01,0.76848912404468,NA
"1007","GERALD FORD",1976,1976-10-01,0.73096115057441,NA
"1008","GERALD FORD",1976,1976-11-01,0.754606625258799,NA
"1009","GERALD FORD",1976,1976-12-01,0.98974358974359,NA
"1010","GERALD FORD",1977,1977-01-01,0.678780284043442,NA
"1011","GROVER CLEVELAND",1885,1885-03-01,0.564285714285714,NA
"1012","GROVER CLEVELAND",1885,1885-04-01,-0.05,NA
"1013","GROVER CLEVELAND",1885,1885-05-01,0.5,NA
"1014","GROVER CLEVELAND",1885,1885-06-01,0.45,NA
"1015","GROVER CLEVELAND",1885,1885-07-01,0.55,NA
"1016","GROVER CLEVELAND",1885,1885-08-01,0.5,NA
"1017","GROVER CLEVELAND",1885,1885-09-01,0.5,NA
"1018","GROVER CLEVELAND",1885,1885-10-01,0.333333333333333,NA
"1019","GROVER CLEVELAND",1885,1885-11-01,-0.314285714285714,NA
"1020","GROVER CLEVELAND",1885,1885-12-01,0.930555555555556,NA
"1021","GROVER CLEVELAND",1886,1886-01-01,1.3,NA
"1022","GROVER CLEVELAND",1886,1886-02-01,0.838888888888889,NA
"1023","GROVER CLEVELAND",1886,1886-03-01,0.777142857142857,NA
"1024","GROVER CLEVELAND",1886,1886-04-01,0.711111111111111,NA
"1025","GROVER CLEVELAND",1886,1886-05-01,0.408658008658009,NA
"1026","GROVER CLEVELAND",1886,1886-06-01,0.205952380952381,NA
"1027","GROVER CLEVELAND",1886,1886-07-01,0.336274509803922,NA
"1028","GROVER CLEVELAND",1886,1886-08-01,-0.0142857142857142,NA
"1029","GROVER CLEVELAND",1886,1886-10-01,0.333333333333333,NA
"1030","GROVER CLEVELAND",1886,1886-11-01,0.75,NA
"1031","GROVER CLEVELAND",1886,1886-12-01,0.863888888888889,NA
"1032","GROVER CLEVELAND",1887,1887-01-01,0.751282051282051,NA
"1033","GROVER CLEVELAND",1887,1887-02-01,0.39452380952381,NA
"1034","GROVER CLEVELAND",1887,1887-03-01,0.666666666666667,NA
"1035","GROVER CLEVELAND",1887,1887-04-01,0.833333333333333,NA
"1036","GROVER CLEVELAND",1887,1887-05-01,-0.125,NA
"1037","GROVER CLEVELAND",1887,1887-06-01,1,NA
"1038","GROVER CLEVELAND",1887,1887-08-01,1.5,NA
"1039","GROVER CLEVELAND",1887,1887-09-01,0,NA
"1040","GROVER CLEVELAND",1887,1887-10-01,0.583333333333335,NA
"1041","GROVER CLEVELAND",1887,1887-12-01,0.791666666666667,NA
"1042","GROVER CLEVELAND",1888,1888-01-01,0.846938775510204,NA
"1043","GROVER CLEVELAND",1888,1888-02-01,0.607142857142857,NA
"1044","GROVER CLEVELAND",1888,1888-03-01,0.25,NA
"1045","GROVER CLEVELAND",1888,1888-04-01,0.258333333333333,NA
"1046","GROVER CLEVELAND",1888,1888-05-01,0.253231292517007,NA
"1047","GROVER CLEVELAND",1888,1888-06-01,0.259259259259259,NA
"1048","GROVER CLEVELAND",1888,1888-07-01,-0.167142857142857,NA
"1049","GROVER CLEVELAND",1888,1888-08-01,0.436974789915966,NA
"1050","GROVER CLEVELAND",1888,1888-09-01,0.328571428571429,NA
"1051","GROVER CLEVELAND",1888,1888-10-01,0.241071428571429,NA
"1052","GROVER CLEVELAND",1888,1888-11-01,1.10416666666667,NA
"1053","GROVER CLEVELAND",1888,1888-12-01,0.4,NA
"1054","GROVER CLEVELAND",1889,1889-01-01,0.517582417582418,NA
"1055","GROVER CLEVELAND",1889,1889-02-01,0.601960784313725,NA
"1056","GROVER CLEVELAND",1889,1889-03-01,0.714285714285715,NA
"1057","GROVER CLEVELAND",1893,1893-03-01,0.785714285714285,NA
"1058","GROVER CLEVELAND",1893,1893-04-01,1,NA
"1059","GROVER CLEVELAND",1893,1893-05-01,-0.222222222222222,NA
"1060","GROVER CLEVELAND",1893,1893-06-01,0.888888888888889,NA
"1061","GROVER CLEVELAND",1893,1893-07-01,1.16666666666667,NA
"1062","GROVER CLEVELAND",1893,1893-08-01,0.30952380952381,NA
"1063","GROVER CLEVELAND",1893,1893-09-01,0,NA
"1064","GROVER CLEVELAND",1893,1893-10-01,1,NA
"1065","GROVER CLEVELAND",1893,1893-11-01,1,NA
"1066","GROVER CLEVELAND",1893,1893-12-01,-0.357142857142857,NA
"1067","GROVER CLEVELAND",1894,1894-01-01,0.607738095238096,NA
"1068","GROVER CLEVELAND",1894,1894-02-01,0,NA
"1069","GROVER CLEVELAND",1894,1894-03-01,1.03571428571429,NA
"1070","GROVER CLEVELAND",1894,1894-04-01,0.75,NA
"1071","GROVER CLEVELAND",1894,1894-05-01,1.0625,NA
"1072","GROVER CLEVELAND",1894,1894-06-01,0.6,NA
"1073","GROVER CLEVELAND",1894,1894-07-01,1.02,NA
"1074","GROVER CLEVELAND",1894,1894-08-01,-0.3,NA
"1075","GROVER CLEVELAND",1894,1894-09-01,0.333333333333333,NA
"1076","GROVER CLEVELAND",1894,1894-11-01,0.92,NA
"1077","GROVER CLEVELAND",1894,1894-12-01,0.660714285714286,NA
"1078","GROVER CLEVELAND",1895,1895-01-01,0.23720238095238,NA
"1079","GROVER CLEVELAND",1895,1895-02-01,0.294345238095238,NA
"1080","GROVER CLEVELAND",1895,1895-03-01,0.276190476190476,NA
"1081","GROVER CLEVELAND",1895,1895-04-01,2,NA
"1082","GROVER CLEVELAND",1895,1895-05-01,0.804545454545455,NA
"1083","GROVER CLEVELAND",1895,1895-06-01,0.866666666666667,NA
"1084","GROVER CLEVELAND",1895,1895-07-01,1.13095238095238,NA
"1085","GROVER CLEVELAND",1895,1895-08-01,1.66666666666667,NA
"1086","GROVER CLEVELAND",1895,1895-09-01,1.525,NA
"1087","GROVER CLEVELAND",1895,1895-11-01,0.980357142857143,NA
"1088","GROVER CLEVELAND",1895,1895-12-01,0.854166666666667,NA
"1089","GROVER CLEVELAND",1896,1896-01-01,0.372916666666667,NA
"1090","GROVER CLEVELAND",1896,1896-02-01,0.805555555555556,NA
"1091","GROVER CLEVELAND",1896,1896-03-01,0.84,NA
"1092","GROVER CLEVELAND",1896,1896-04-01,0.4,NA
"1093","GROVER CLEVELAND",1896,1896-05-01,0.175680272108844,NA
"1094","GROVER CLEVELAND",1896,1896-06-01,0.32,NA
"1095","GROVER CLEVELAND",1896,1896-07-01,0,NA
"1096","GROVER CLEVELAND",1896,1896-11-01,0.767857142857143,NA
"1097","GROVER CLEVELAND",1896,1896-12-01,1.23015873015873,NA
"1098","GROVER CLEVELAND",1897,1897-01-01,0.422727272727273,NA
"1099","GROVER CLEVELAND",1897,1897-02-01,0.22463768115942,NA
"1100","GROVER CLEVELAND",1897,1897-03-01,-0.4,NA
"1101","HARRY S. TRUMAN",1945,1945-04-01,0.442236024844721,NA
"1102","HARRY S. TRUMAN",1945,1945-05-01,0.503412698412698,0.86
"1103","HARRY S. TRUMAN",1945,1945-06-01,0.464608134920635,NA
"1104","HARRY S. TRUMAN",1945,1945-07-01,0.447278911564626,NA
"1105","HARRY S. TRUMAN",1945,1945-08-01,0.660768398268398,0.91
"1106","HARRY S. TRUMAN",1945,1945-09-01,0.478736263736264,NA
"1107","HARRY S. TRUMAN",1945,1945-10-01,0.415628166160081,0.775
"1108","HARRY S. TRUMAN",1945,1945-11-01,0.518975468975469,NA
"1109","HARRY S. TRUMAN",1945,1945-12-01,0.556852497096399,NA
"1110","HARRY S. TRUMAN",1946,1946-01-01,0.308565621370499,0.63
"1111","HARRY S. TRUMAN",1946,1946-02-01,0.458374384236453,0.48
"1112","HARRY S. TRUMAN",1946,1946-03-01,0.543009768009768,0.5
"1113","HARRY S. TRUMAN",1946,1946-04-01,0.365986394557823,NA
"1114","HARRY S. TRUMAN",1946,1946-05-01,0.529494655004859,0.45
"1115","HARRY S. TRUMAN",1946,1946-06-01,0.405079365079365,0.45
"1116","HARRY S. TRUMAN",1946,1946-07-01,0.500583090379009,NA
"1117","HARRY S. TRUMAN",1946,1946-08-01,0.525034013605442,NA
"1118","HARRY S. TRUMAN",1946,1946-09-01,0.533516483516483,0.33
"1119","HARRY S. TRUMAN",1946,1946-10-01,0.460338345864662,0.27
"1120","HARRY S. TRUMAN",1946,1946-11-01,0.641950113378684,0.34
"1121","HARRY S. TRUMAN",1946,1946-12-01,0.610016420361248,NA
"1122","HARRY S. TRUMAN",1947,1947-01-01,0.635809523809523,0.49
"1123","HARRY S. TRUMAN",1947,1947-02-01,0.420940170940171,NA
"1124","HARRY S. TRUMAN",1947,1947-03-01,0.557554945054945,0.605
"1125","HARRY S. TRUMAN",1947,1947-04-01,0.565714285714286,0.57
"1126","HARRY S. TRUMAN",1947,1947-05-01,0.586231884057971,0.64
"1127","HARRY S. TRUMAN",1947,1947-06-01,0.349324324324324,0.55
"1128","HARRY S. TRUMAN",1947,1947-07-01,0.553682170542636,0.59
"1129","HARRY S. TRUMAN",1947,1947-08-01,0.458035714285714,NA
