,X,president,speech_year,month,avg_sentiment,avg_approval,unemploychg,sp500chg,cons_sentchg,real_gdpchg,cpichg,pcechg,gdpc1chg,ind_prochg,savingschg,avg_sentiment_ctr
307,851,GEORGE W. BUSH,2002,8/1/02,0.320745798,0.65,1.724137931,0.488143308,-0.56753689,1.8,-3.333333333,3.430708363,0,-0.001287164,-0.1,-0.25730806
308,852,GEORGE W. BUSH,2002,9/1/02,0.330716902,0.668,0,-11.00243183,-1.712328767,1.8,-1.994459834,-1.70235763,0,0.142340738,0.3,-0.247336956
309,853,GEORGE W. BUSH,2002,10/1/02,0.281424079,0.645,0,8.644880102,-6.387921022,0.6,-2.654867257,6.445677175,0.154822636,-0.299165486,0,-0.296629779
310,854,GEORGE W. BUSH,2002,11/1/02,0.441427141,0.67,-3.50877193,5.706962092,4.466501241,0.6,-1.986754967,4.683273447,0,0.514071706,0,-0.136626716
311,855,GEORGE W. BUSH,2002,12/1/02,0.564730802,0.623333333,-1.694915254,-6.033257267,2.96912114,0.6,-1.983471074,8.541898468,0,-0.481087315,-0.2,-0.013323056
312,856,GEORGE W. BUSH,2003,1/1/03,0.461434109,0.596666667,3.333333333,-2.741469256,-4.959630911,2.2,-5.280528053,3.242466191,0.554766741,0.58061107,0,-0.116619749
313,857,GEORGE W. BUSH,2003,2/1/03,0.412693259,0.5825,-1.724137931,-1.70036085,-3.033980583,2.2,-6.571741512,0.446031514,0,0.318314906,0.1,-0.165360599
314,858,GEORGE W. BUSH,2003,3/1/03,0.336728395,0.648,0,0.835756857,-2.878598248,2.2,-1.960784314,9.952361364,0,-0.226190159,-0.3,-0.241325463
315,859,GEORGE W. BUSH,2003,4/1/03,0.602860235,0.695,-1.694915254,8.104410687,10.82474227,3.5,4.567699837,3.569172457,0.860259818,-0.697178215,0,0.024806377
316,860,GEORGE W. BUSH,2003,5/1/03,0.499247952,0.656666667,-1.666666667,5.089870966,7.093023256,3.5,1.965065502,1.117963522,0,0.020089921,0.5,-0.078805906
317,861,GEORGE W. BUSH,2003,6/1/03,0.611120029,0.593333333,-3.278688525,1.132221453,-2.605863192,3.5,-1.312192455,7.944311165,0,0.165628001,-0.2,0.033066171
318,862,GEORGE W. BUSH,2003,7/1/03,0.496770517,0.605,1.587301587,1.622370241,1.337792642,7,-3.932277444,9.314197901,1.69820943,0.432687358,0.7,-0.081283341
319,863,GEORGE W. BUSH,2003,8/1/03,0.366388889,0.595,1.612903226,1.787320338,-1.760176018,7,-5.225911813,14.93370551,0,-0.151295299,-0.3,-0.211664969
320,864,GEORGE W. BUSH,2003,9/1/03,0.410429067,0.505,0,-1.194436452,-1.791713326,7,-3.902439024,0.076584339,0,0.591662193,-0.8,-0.16762479
321,865,GEORGE W. BUSH,2003,10/1/03,0.462698413,0.56,1.639344262,5.496148638,2.166476625,4.7,1.296596434,1.638800255,1.148167049,0.148400916,0.1,-0.115355445
322,866,GEORGE W. BUSH,2003,11/1/03,0.508145363,0.515,3.333333333,0.712850385,4.575892857,4.7,-0.648999459,8.244006271,0,0.772642982,0.1,-0.069908494
323,867,GEORGE W. BUSH,2003,12/1/03,0.578710972,0.585,1.724137931,5.0765541,-1.173959445,4.7,-3.243243243,4.496430199,0,-0.078262427,0,0.000657114
324,868,GEORGE W. BUSH,2004,1/1/04,0.377952381,0.555,0,1.727638701,12.0950324,2.2,-5.175202156,8.807950361,0.533747312,0.26206296,-0.4,-0.200101477
325,869,GEORGE W. BUSH,2004,2/1/04,0.340192744,0.513333333,1.754385965,1.220897327,-9.055876686,2.2,-2.576489533,4.867666575,0,0.597195076,0,-0.237861114
326,870,GEORGE W. BUSH,2004,3/1/04,0.413386243,0.516666667,-3.571428571,-1.635891921,1.483050847,2.2,-2.57096947,8.409187262,0,-0.494359804,-0.1,-0.164667614
327,871,GEORGE W. BUSH,2004,4/1/04,0.453226817,0.51,3.448275862,-1.679075186,-1.670146138,3.1,-1.924104757,1.872213967,0.762076364,0.449865187,0.4,-0.124827041
328,872,GEORGE W. BUSH,2004,5/1/04,0.354202936,0.466666667,0,1.20834502,-4.246284501,3.1,-5.122732124,11.06742823,0,0.795318849,0,-0.223850922
329,873,GEORGE W. BUSH,2004,6/1/04,0.62803976,0.49,0,1.798899867,5.986696231,3.1,-4.463336876,-2.352018816,0,-0.820269059,0.5,0.049985902
330,874,GEORGE W. BUSH,2004,7/1/04,0.484267325,0.47,1.785714286,-3.429051941,1.150627615,3.8,-1.270513499,10.56068342,0.945328048,0.767118703,-0.5,-0.093786533
331,875,GEORGE W. BUSH,2004,8/1/04,0.269192407,0.5,1.818181818,0.228734984,-0.827300931,3.8,-0.634584876,4.993368942,0,0.075567352,-0.1,-0.308861451
332,876,GEORGE W. BUSH,2004,9/1/04,0.426713724,0.516666667,0,0.936387569,-1.772679875,3.8,-3.805496829,9.887193903,0,0.086712367,-0.6,-0.151340134
333,877,GEORGE W. BUSH,2004,10/1/04,0.306793273,0.486666667,-1.851851852,1.401424359,-2.653927813,4.1,-6.322444679,7.715326099,1.001674112,0.949693402,-0.1,-0.271260585
334,878,GEORGE W. BUSH,2004,11/1/04,0.510268959,0.53,1.818181818,3.85949362,1.199563795,4.1,-5.660377358,6.591359587,0,0.215582066,-0.4,-0.067784898
335,879,GEORGE W. BUSH,2004,12/1/04,0.528427128,0.505,0,3.245821314,4.63362069,4.1,0,8.678716481,0,0.724948705,2.8,-0.049626729
336,880,GEORGE W. BUSH,2005,1/1/05,0.599908925,0.51,1.851851852,-2.52904671,-1.647785788,4.5,0.625978091,-1.598773802,1.106963536,0.469854081,-3.2,0.021855067
337,881,GEORGE W. BUSH,2005,2/1/05,0.511533704,0.52,-1.886792453,1.890334608,-1.465968586,4.5,-5.010438413,8.358716441,0,0.672737432,-0.3,-0.066520153
338,882,GEORGE W. BUSH,2005,3/1/05,0.51602951,0.515,3.703703704,-1.911765575,-1.594048884,4.5,-4.365904366,5.669933874,0,-0.140163893,0.2,-0.062024347
339,883,GEORGE W. BUSH,2005,4/1/05,0.609286745,0.4775,0,-2.010858188,-5.291576674,1.9,-3.728638011,10.65639769,0.461561312,0.150228162,-0.5,0.031232887
340,884,GEORGE W. BUSH,2005,5/1/05,0.572039072,0.473333333,1.923076923,2.995204626,-0.912200684,1.9,0.619514713,-0.235958175,0,0.132911341,0.4,-0.006014786
341,885,GEORGE W. BUSH,2005,6/1/05,0.638104467,0.45,1.960784314,-0.014271423,10.47180667,1.9,-0.619834711,11.23104154,0,0.388365111,-0.6,0.060050609
342,886,GEORGE W. BUSH,2005,7/1/05,0.76175887,0.48,0,3.596828719,0.520833333,3.6,-7.434176562,14.40033009,0.891333848,-0.310150244,-0.7,0.183705012
343,887,GEORGE W. BUSH,2005,8/1/05,0.436084055,0.43,2,-1.122210487,-7.668393782,3.6,-7.38840431,0.394133303,0,0.272288477,0.5,-0.141969803
344,888,GEORGE W. BUSH,2005,9/1/05,0.505220373,0.435,-2.040816327,0.694902469,-13.69248036,3.6,-16.52218256,7.2551062,0,-1.863723184,0,-0.072833485
345,889,GEORGE W. BUSH,2005,10/1/05,0.526029856,0.4,0,-1.774078007,-3.511053316,2.6,-1.810865191,5.509914695,0.631463125,1.260266878,0.4,-0.052024001
346,890,GEORGE W. BUSH,2005,11/1/05,0.547042219,0.38,0,3.518609593,9.973045822,2.6,6.027122049,1.599713217,0,1.016628322,0.4,-0.031011639
347,891,GEORGE W. BUSH,2005,12/1/05,0.369555556,0.4225,2,-0.095234899,12.13235294,2.6,0,4.175197181,0,0.615579668,0.2,-0.208498302
348,892,GEORGE W. BUSH,2006,1/1/06,0.604419814,0.43,4.081632653,2.546677135,-0.327868852,5.4,-7.269056032,12.06742776,1.330287125,0.11679535,0.5,0.026365956
349,893,GEORGE W. BUSH,2006,2/1/06,0.562375992,0.396666667,-2.127659574,0.045315763,-4.934210526,5.4,-0.602107376,4.013333628,0,0.012269489,0,-0.015677866
350,894,GEORGE W. BUSH,2006,3/1/06,0.603427128,0.365,2.083333333,1.109581046,2.537485582,5.4,-1.805416249,4.224375969,0,0.195990941,0,0.025373271
351,895,GEORGE W. BUSH,2006,4/1/06,0.655675526,0.356666667,0,1.215565274,-1.687289089,0.9,-6.00901352,6.932614201,0.23369974,0.406026411,-0.2,0.077621668
352,896,GEORGE W. BUSH,2006,5/1/06,0.499537612,0.32,2.127659574,-3.091691614,-9.496567506,0.9,-3.587443946,5.270959585,0,-0.103554689,-0.2,-0.078516246
353,897,GEORGE W. BUSH,2006,6/1/06,0.649911817,0.37,0,0.008659623,7.332490518,0.9,-2.980625931,3.346680991,0,0.388363469,0.2,0.071857959
354,898,GEORGE W. BUSH,2006,7/1/06,0.606285714,0.39,-2.173913043,0.50858788,-0.23557126,0.6,-6.541129832,10.62245693,0.154632792,-0.036479672,-0.6,0.028231856
355,899,GEORGE W. BUSH,2006,8/1/06,0.537280329,0.395,0,2.127419303,-3.18772137,0.6,-5.322819123,-0.102975565,0,0.386021225,0.2,-0.040773529
356,900,GEORGE W. BUSH,2006,9/1/06,0.640206186,0.415,4.255319149,2.456629851,4.146341463,0.6,5.888125613,4.235233539,0,-0.205705217,0,0.062152328
357,901,GEORGE W. BUSH,2006,10/1/06,0.485938904,0.37,2.222222222,3.150800296,9.601873536,3.5,5.325443787,2.373138636,0.85186523,-0.053955919,0,-0.092114954
358,902,GEORGE W. BUSH,2006,11/1/06,0.652057955,0.355,-2.272727273,1.646665673,-1.602564103,3.5,-0.59435364,0.896172065,0,-0.109243788,0.3,0.074004097
359,903,GEORGE W. BUSH,2006,12/1/06,0.63301861,0.365,2.222222222,1.261578285,-0.434310532,3.5,-6.534653465,11.36009893,0,1.051652807,-0.2,0.054964752
360,904,GEORGE W. BUSH,2007,1/1/07,0.552445887,0.355,-4.545454545,1.405904274,5.670665213,0.9,-1.991137371,5.99429718,0.235493107,-0.518801079,0,-0.02560797
361,905,GEORGE W. BUSH,2007,2/1/07,0.631506849,0.345,2.173913043,-2.184617603,-5.779153767,0.9,-4.654020655,3.846032597,0,1.027207134,0.4,0.053452991
362,906,GEORGE W. BUSH,2007,3/1/07,0.621156053,0.34,2.222222222,0.99799829,-3.176341731,0.9,-6.240145721,4.814178573,0,0.202232281,0.3,0.043102195
363,907,GEORGE W. BUSH,2007,4/1/07,0.660808271,0.37,-2.272727273,4.32906906,-1.470588235,2.3,-3.600794981,3.830945947,0.5728724,0.721034527,-0.2,0.082754413
364,908,GEORGE W. BUSH,2007,5/1/07,0.49113893,0.335,2.222222222,3.254922871,1.377726751,2.3,-4.95959282,4.442734278,0,0.038372545,-0.2,-0.086914928
365,909,GEORGE W. BUSH,2007,6/1/07,0.622440087,0.32,-4.545454545,-1.78163222,-3.397508494,2.3,-2.780102053,1.989369308,0,0.023913857,-0.2,0.044386229
366,910,GEORGE W. BUSH,2007,7/1/07,0.601281551,0.3,-2.173913043,-3.198187832,5.978898007,2.2,-2.136715018,5.250690472,0.543271327,-0.043225916,-0.1,0.023227693
367,911,GEORGE W. BUSH,2007,8/1/07,0.422567288,0.33,2.127659574,1.286357153,-7.743362832,2.2,-0.369936851,5.474993821,0,0.207612391,-0.3,-0.15548657
368,912,GEORGE W. BUSH,2007,9/1/07,0.522972266,0.345,-2.173913043,3.579400834,0,2.2,-5.085064069,5.413219328,0,0.392596051,0.1,-0.055081592
369,913,GEORGE W. BUSH,2007,10/1/07,0.457819264,0.32,0,1.48223383,-2.997601918,2.5,-3.699885398,3.564029027,0.607841913,-0.411983273,-0.1,-0.120234594
370,914,GEORGE W. BUSH,2007,11/1/07,0.570707579,0.323333333,0,-4.404341722,-5.933250927,2.5,-9.430661121,8.645568332,0,0.560560063,-0.3,-0.007346279
371,915,GEORGE W. BUSH,2007,12/1/07,0.659393601,0.345,-6.382978723,-0.862850903,-0.788436268,2.5,-3.477617462,1.28513407,0,0.046816968,0.5,0.081339743
372,916,GEORGE W. BUSH,2008,1/1/08,0.627880486,0.333333333,0,-6.116343194,3.841059603,-2.3,-4.137246092,2.615962214,-0.574699846,-0.265773163,0.1,0.049826628
373,917,GEORGE W. BUSH,2008,2/1/08,0.606357388,0.32,2,-3.476119277,-9.693877551,-2.3,-2.901392254,-2.006042296,0,-0.341952738,0.4,0.02830353
374,918,GEORGE W. BUSH,2008,3/1/08,0.601572039,0.32,-4.081632653,-0.595962361,-1.836158192,-2.3,-4.293633367,5.568220792,0,-0.238937216,-0.1,0.023518181
375,919,GEORGE W. BUSH,2008,4/1/08,0.710141509,0.28,1.960784314,4.754669791,-9.928057554,2.1,-2.777257224,4.50629556,0.516387099,-0.757010822,-0.6,0.132087652
376,920,GEORGE W. BUSH,2008,5/1/08,0.40588411,0.28,-8,1.067418166,-4.47284345,2.1,-7.100989988,6.842189501,0,-0.566880191,4.4,-0.172169748
377,921,GEORGE W. BUSH,2008,6/1/08,0.57177795,0.29,-3.703703704,-8.59623849,-5.685618729,2.1,-12.57388201,6.457259942,0,-0.24145123,-2.3,-0.006275908
378,922,GEORGE W. BUSH,2008,7/1/08,0.462597951,0.315,-3.571428571,-0.985937109,8.510638298,-2.1,-8.569733702,-0.37990087,-0.541355591,-0.527246755,-1.1,-0.115455907
379,923,GEORGE W. BUSH,2008,8/1/08,0.4963868,0.31,-5.172413793,1.219046453,2.941176471,-2.1,1.786170873,-1.187566182,0,-1.537726101,-0.6,-0.081667058
380,924,GEORGE W. BUSH,2008,9/1/08,0.545602527,0.3,0,-9.079143378,11.58730159,-2.1,-1.026110019,-6.08636215,0,-4.332963665,0.9,-0.032451331
381,925,GEORGE W. BUSH,2008,10/1/08,0.562437996,0.265,-6.557377049,-16.94245238,-18.06543385,-8.4,10.31812388,-9.940757704,-2.163811244,0.962776849,0.8,-0.015615862
382,926,GEORGE W. BUSH,2008,11/1/08,0.493692565,0.285,-4.615384615,-7.484904258,-3.993055556,-8.4,21.2465725,-16.80672269,0,-1.26351193,0.9,-0.084361293
383,927,GEORGE W. BUSH,2008,12/1/08,0.529076479,0.305,-7.352941176,0.78215769,8.679927667,-8.4,9.880226879,-11.00928641,0,-2.918321965,0,-0.048977379
384,928,GEORGE W. BUSH,2009,1/1/09,0.468171866,0.34,-6.849315068,-8.565734293,1.830282862,-4.4,-3.03692561,6.548346984,-1.122695047,-2.379359156,-0.2,-0.109881991
385,983,GERALD FORD,1974,8/1/74,0.755660836,0.7,0,-9.027860523,-10.67961165,-3.7,-14.60446247,21.62277428,0,-0.971957441,-0.7,0.177606978
386,984,GERALD FORD,1974,9/1/74,0.749808759,0.575,-7.272727273,-11.93347299,0,-3.7,-16.83366733,0.377042313,0,0.047751999,0.8,0.171754901
387,985,GERALD FORD,1974,10/1/74,0.630403727,0.525,-1.694915254,16.30469128,0,-1.5,-9.486166008,5.151293058,-0.388141269,-0.371728829,0.5,0.052349869
388,986,GERALD FORD,1974,11/1/74,0.773791486,0.475,-10,-5.317998503,-7.608695652,-1.5,-11.76470588,-3.753127606,0,-3.287907725,0.4,0.195737628
389,987,GERALD FORD,1974,12/1/74,0.78829932,0.42,-9.090909091,-2.015153608,0,-1.5,-9.32038835,7.027818448,0,-3.524418789,0.2,0.210245462
390,988,GERALD FORD,1975,1/1/75,0.668547722,0.375,-12.5,12.28122119,0,-4.8,-9.248554913,17.21771678,-1.217300516,-1.370835685,-0.8,0.090493864
391,989,GERALD FORD,1975,2/1/75,0.594129318,0.38,0,5.988559133,-3.193277311,-4.8,-6.883365201,16.97416974,0,-2.31335461,-0.7,0.016075461
392,990,GERALD FORD,1975,3/1/75,0.564298515,0.37,-6.172839506,2.169389737,0,-4.8,-4.562737643,1.455427532,0,-1.066322268,0.2,-0.013755343
393,991,GERALD FORD,1975,4/1/75,0.753685584,0.41,-2.325581395,4.726489867,0,2.9,-4.545454545,5.330102968,0.714543715,0.085652585,1.5,0.175631726
394,992,GERALD FORD,1975,5/1/75,0.747987528,0.445,-2.272727273,4.410078886,26.38888889,2.9,-2.264150943,28.8241206,0,-0.228615482,3.1,0.16993367
395,993,GERALD FORD,1975,6/1/75,0.937485482,0.51,2.222222222,4.432254428,0,2.9,-9.039548023,9.304151536,0,0.65024056,-3,0.359431624
396,994,GERALD FORD,1975,7/1/75,1.046735395,0.45,2.272727273,-6.765418494,0,7,-11.21495327,15.1928321,1.71165754,0.961334183,-1.7,0.468681537
397,995,GERALD FORD,1975,8/1/75,0.804051796,0.46,2.325581395,-2.107045634,3.983516484,7,-4.444444444,8.309290248,0,1.040177141,0.4,0.225997938
398,996,GERALD FORD,1975,9/1/75,0.839349848,0.44,0,-3.464542017,0,7,-8.856088561,8.93982808,0,1.232049377,0,0.26129599
399,997,GERALD FORD,1975,10/1/75,0.899076048,0.456666667,0,6.164299291,0,5.5,-6.593406593,6.939704209,1.346507505,0.454934378,0.4,0.32102219
400,998,GERALD FORD,1975,11/1/75,0.886309524,0.41,1.19047619,2.470796244,-0.132100396,5.5,-8.743169399,16.85361486,0,0.215731906,-0.7,0.308255666
401,999,GERALD FORD,1975,12/1/75,0.638225108,0.43,1.204819277,-1.150806689,0,5.5,-6.50994575,18.18181818,0,1.23819454,-0.7,0.06017125
402,1000,GERALD FORD,1976,1/1/76,0.602159771,0.45,3.658536585,11.83057852,0,9.3,-4.316546763,16.48200714,2.248760931,1.46321099,-0.3,0.024105913
403,1001,GERALD FORD,1976,2/1/76,0.701625397,0.5,2.53164557,-1.1401963,11.9047619,9.3,-2.150537634,0.650347755,0,0.983184804,0.6,0.123571539
404,1002,GERALD FORD,1976,3/1/76,0.792423325,0.5,1.298701299,3.068897834,0,9.3,-2.146690519,7.799945834,0,0.093130089,-0.1,0.214369467
405,1003,GERALD FORD,1976,4/1/76,0.772060359,0.48,-1.315789474,-1.099540754,0,3,-2.142857143,11.30146201,0.73369556,0.541709628,-0.5,0.194006501
406,1004,GERALD FORD,1976,5/1/76,0.764439877,0.47,3.896103896,-1.436441376,-1.536643026,3,-6.417112299,-2.878976364,0,0.490740226,0.6,0.186386019
407,1005,GERALD FORD,1976,6/1/76,0.644883041,0.45,-2.702702703,4.092632262,0,3,-6.382978723,19.02556337,0,0.022137068,-0.9,0.066829183
408,1006,GERALD FORD,1976,7/1/76,0.811092437,0.45,-2.631578947,-0.805520721,0,2.2,-6.349206349,9.574747918,0.548720475,0.5949127,0.3,0.233038579
409,1007,GERALD FORD,1976,8/1/76,0.915907522,0.45,0,-0.51237238,7.683073229,2.2,-6.315789474,8.768267223,0,0.708001206,0,0.337853665
410,1008,GERALD FORD,1976,9/1/76,0.768489124,0.45,2.564102564,2.264108356,0,2.2,-6.282722513,11.19170984,0,0.28793827,-0.3,0.190435266
411,1009,GERALD FORD,1976,10/1/76,0.730961151,0.45,-1.315789474,-2.223485409,0,2.9,-6.25,8.213552361,0.724846256,0.035943405,-0.3,0.152907293
412,1010,GERALD FORD,1976,11/1/76,0.754606625,0.49,-1.298701299,-0.777457711,-3.010033445,2.9,-4.14507772,12.44051666,0,1.479900701,0.3,0.176552767
413,1011,GERALD FORD,1976,12/1/76,0.98974359,0.53,0,5.249756224,0,2.9,-6.196213425,22.70815812,0,1.038805535,-0.8,0.411689732
414,1012,GERALD FORD,1977,1/1/77,0.678780284,0.53,3.846153846,-5.05304304,0,4.8,-6.164383562,3.466776723,1.181492099,-0.551335119,0,0.100726426
415,1410,JIMMY CARTER,1977,1/1/77,0.367952381,0.685,3.846153846,-5.05304304,0,4.8,-6.164383562,3.466776723,1.181492099,-0.551335119,0,-0.210101477
416,1411,JIMMY CARTER,1977,2/1/77,0.737389023,0.685,-1.333333333,-2.16602864,0.114942529,4.8,-12.26575809,16.09876543,0,1.521800876,-1.3,0.159335166
417,1412,JIMMY CARTER,1977,3/1/77,0.537502577,0.705,2.631578947,-1.402526548,0,4.8,-6.070826307,6.822057987,0,1.244249422,1.2,-0.040551281
418,1413,JIMMY CARTER,1977,4/1/77,0.634308862,0.63,2.702702703,0.020325138,0,8,-8.053691275,8.721634499,1.944109164,0.930392976,0,0.056255005
419,1414,JIMMY CARTER,1977,5/1/77,0.564718615,0.633333333,2.777777778,-2.356764479,3.55912744,8,-4,9.428365269,0,0.844209313,-0.2,-0.013335243
420,1415,JIMMY CARTER,1977,6/1/77,0.713264377,0.63,-2.857142857,4.535996529,0,8,-5.980066445,6.20475698,0,0.724053393,0.3,0.135210519
421,1416,JIMMY CARTER,1977,7/1/77,0.701005747,0.64,4.166666667,-1.622218303,0,7.4,-5.950413223,16.04938272,1.80435085,0.142472661,-0.1,0.122951889
422,1417,JIMMY CARTER,1977,8/1/77,0.566316527,0.625,-1.449275362,-2.104199334,-1.33037694,7.4,-5.921052632,4.873096447,0,0.028939694,0.4,-0.011737331
423,1418,JIMMY CARTER,1977,9/1/77,0.59016369,0.56,2.857142857,-0.248008688,0,7.4,-3.927986907,8.213424594,0,0.483739788,0.2,0.012109833
424,1419,JIMMY CARTER,1977,10/1/77,0.639081289,0.53,0,-4.340622649,0,0,-5.872756933,15.66628042,0.002187173,0.186040893,-0.1,0.061027431
425,1420,JIMMY CARTER,1977,11/1/77,0.514723032,0.545,0,2.69656282,-5.168539326,0,-7.792207792,14.2748208,0,0.112542681,0.2,-0.063330826
426,1421,JIMMY CARTER,1977,12/1/77,0.655721966,0.56,5.882352941,0.284715801,0,0,-5.806451613,8.138658628,0,0.15798486,0.2,0.077668108
427,1422,JIMMY CARTER,1978,1/1/78,0.479218308,0.525,0,-6.151417585,-0.829383886,1.3,-7.704654896,-5.838323353,0.319177666,-1.380738211,0.5,-0.09883555
428,1423,JIMMY CARTER,1978,2/1/78,0.521287762,0.48,1.5625,-2.476189356,0.716845878,1.3,-5.741626794,23.10643099,0,0.502391032,-0.8,-0.056766095
429,1424,JIMMY CARTER,1978,3/1/78,0.538182044,0.48,0,2.493104291,-6.524317912,1.3,-7.619047619,19.83617445,0,1.901039192,-0.1,-0.039871814
430,1425,JIMMY CARTER,1978,4/1/78,0.554381614,0.405,3.174603175,8.541646772,3.553299492,16.4,-9.463722397,16.4646098,3.86425081,2.087236069,-0.2,-0.023672244
431,1426,JIMMY CARTER,1978,5/1/78,0.72898785,0.42,1.639344262,0.423418353,1.593137255,16.4,-11.26760563,13.40590089,0,0.350090779,-0.5,0.150933992
432,1427,JIMMY CARTER,1978,6/1/78,0.604291251,0.42,1.666666667,-1.75853459,-3.498190591,16.4,-9.302325581,11.72804533,0,0.691540159,-0.3,0.026237394
433,1428,JIMMY CARTER,1978,7/1/78,0.698511905,0.39,-5.084745763,5.39097776,3,4.1,-9.230769231,0.841632768,1.005522946,-0.04559367,0.9,0.120458047
434,1429,JIMMY CARTER,1978,8/1/78,0.660344364,0.403333333,4.838709677,2.592372865,-4.854368932,4.1,-7.328244275,16.98906644,0,0.377041103,-0.4,0.082290506
435,1430,JIMMY CARTER,1978,9/1/78,0.646644621,0.443333333,-1.694915254,-0.726110943,2.551020408,4.1,-10.92564492,4.892881824,0,0.255210141,0.1,0.068590763
436,1431,JIMMY CARTER,1978,10/1/78,0.633791959,0.49,3.333333333,-9.157400925,-1.368159204,5.5,-10.82706767,11.56308074,1.344146379,0.79734232,0.1,0.055738102
437,1432,JIMMY CARTER,1978,11/1/78,0.490564374,0.5,-1.724137931,1.66397742,-5.422446406,5.5,-7.153502235,11.20730793,0,0.753276373,-0.2,-0.087489484
438,1433,JIMMY CARTER,1978,12/1/78,0.563802401,0.51,-1.694915254,1.488916626,-11.86666667,5.5,-7.111111111,12.88666757,0,0.543878448,-0.1,-0.014251457
439,1434,JIMMY CARTER,1979,1/1/79,0.698009861,0.45,1.666666667,3.974611341,9.077155825,0.7,-10.60382916,4.731039091,0.179783662,-0.646950958,0.7,0.119956003
440,1435,JIMMY CARTER,1979,2/1/79,0.466648065,0.38,0,-3.65255779,2.496532594,0.7,-12.26277372,12.30031949,0,0.545966989,0,-0.111405792
441,1436,JIMMY CARTER,1979,3/1/79,0.567221135,0.44,1.694915254,5.515161046,-7.442489851,0.7,-12.13872832,10.5942812,0,0.307688846,0.1,-0.010832723
442,1437,JIMMY CARTER,1979,4/1/79,0.337065972,0.4,0,0.167345218,-3.50877193,0.4,-12.01716738,5.642633229,0.106929044,-1.126227167,-0.2,-0.240987886
443,1438,JIMMY CARTER,1979,5/1/79,0.481331371,0.326666667,3.448275862,-2.633647747,3.181818182,0.4,-13.59773371,15.91263651,0,0.799512995,-0.7,-0.096722486
444,1439,JIMMY CARTER,1979,6/1/79,0.453253968,0.285,-1.785714286,3.865565122,-3.377386197,0.4,-13.44537815,13.0100077,0,-0.003375996,-0.4,-0.12479989
445,1440,JIMMY CARTER,1979,7/1/79,0.681696429,0.31,0,0.874544714,-8.20668693,3,-13.29639889,7.920289395,0.742873492,-0.136169766,0.7,0.103642571
446,1441,JIMMY CARTER,1979,8/1/79,0.666762287,0.325,-5.263157895,5.307775846,6.78807947,3,-11.50684932,22.3188954,0,-0.665061454,-0.9,0.088708429
447,1442,JIMMY CARTER,1979,9/1/79,0.592828457,0.305,1.666666667,0,3.410852713,3,-11.39755767,13.59247338,0,0.109096203,-0.3,0.014774599
448,1443,JIMMY CARTER,1979,10/1/79,0.800994344,0.3,-1.694915254,-6.860592755,-6.896551724,1,-12.90322581,5.655180856,0.250073538,0.550363761,0.3,0.222940486
449,1444,JIMMY CARTER,1979,11/1/79,0.491798942,0.44,1.666666667,4.262427814,1.93236715,1,-12.76595745,11.47660819,0,-0.093166185,0,-0.086254916
450,1445,JIMMY CARTER,1979,12/1/79,0.554741379,0.54,-1.694915254,1.676712446,-3.633491311,1,-14.21052632,6.516623424,0,0.136495414,0.4,-0.023312479
451,1446,JIMMY CARTER,1980,1/1/80,0.452425665,0.56,-5,5.762462372,9.836065574,1.3,-17.16514954,22.32491148,0.314515281,0.452299235,-0.2,-0.125628193
452,1447,JIMMY CARTER,1980,2/1/80,0.533893928,0.51,0,-0.437981765,-0.149253731,1.3,-15.38461538,2.898721499,0,0.010840696,0.2,-0.04415993
453,1448,JIMMY CARTER,1980,3/1/80,0.574825397,0.405,0,-10.17948935,-15.54559043,1.3,-16.70886076,4.796050312,0,-0.335464483,0.1,-0.003228461
454,1449,JIMMY CARTER,1980,4/1/80,0.564824263,0.4,-9.523809524,4.114022103,-6.725663717,-8,-11.98501873,-9.132420091,-2.060476705,-2.04562672,1.1,-0.013229595
455,1450,JIMMY CARTER,1980,5/1/80,0.623562152,0.38,-8.695652174,4.657067413,-1.897533207,-8,-11.86650185,3.468617272,0,-2.431012204,0.1,0.045508294
456,1451,JIMMY CARTER,1980,6/1/80,0.545676692,0.31,-1.333333333,2.696871677,13.53965184,-8,-11.750306,13.19922358,0,-1.244123718,-0.2,-0.032377166
457,1452,JIMMY CARTER,1980,7/1/80,0.735017422,0.32,-2.631578947,6.503851654,6.132879046,-0.5,-1.454545455,19.75797068,-0.118848642,-0.778408019,0.1,0.156963564
458,1453,JIMMY CARTER,1980,8/1/80,0.771480614,0.32,1.282051282,0.583544844,8.025682183,-0.5,-8.716707022,11.47043672,0,0.362222351,0,0.193426756
459,1454,JIMMY CARTER,1980,9/1/80,0.588748632,0.37,2.597402597,2.516752799,9.509658247,-0.5,-10.09615385,11.36183241,0,1.618431606,0.4,0.010694774
460,1455,JIMMY CARTER,1980,10/1/80,0.589868189,0.34,0,1.602105863,1.763907734,7.7,-11.44219309,24.66722831,1.864925127,1.268901987,-0.4,0.011814331
461,1456,JIMMY CARTER,1980,11/1/80,0.677021329,0.31,0,10.23770526,2.266666667,7.7,-12.75088548,6.405811458,0,1.731287842,0.3,0.098967472
462,1457,JIMMY CARTER,1980,12/1/80,0.641491597,0.34,4,-3.387424469,-15.90612777,7.7,-11.21495327,16.35647033,0,0.56123995,-0.2,0.063437739
